symbol,date,rs,rsi,ema10,ema20,ema30,ema50,ema100,ema200,volume20,volume50
 ADANIPORTS.NS,2023-03-20,1.2265482233571388,55.08743132038601,668.3139558348898,647.2355229628365,633.4098056795835,620.7082883538834,613.0034342102967,611.3599166857925,16001906.2,
 ADANIPORTS.NS,2023-03-21,1.203322342702604,54.61399448373968,667.6750525545405,648.9083291371348,635.4349787191568,622.4373746063966,614.0291085386665,611.891658686859,15777099.45,
 ADANIPORTS.NS,2023-03-22,1.1141865400675188,52.70048403732322,665.7614110744535,649.6932524968422,636.8359494091507,623.798654991011,614.8829880609516,612.3419906841448,15614873.95,
 ADANIPORTS.NS,2023-03-23,1.0891987554901044,52.13475992304952,663.7957021894675,650.193896278765,638.0045986219172,625.0202768426196,615.6763944796859,612.7659510973078,15289728.4,
 ADANIPORTS.NS,2023-03-24,0.9183182006223335,47.87100494195469,659.1055745186552,649.0325728236446,638.0043019366323,625.5292855938894,616.1184460741476,613.0170361610162,15057783.6,
 ADANIPORTS.NS,2023-03-27,0.8434890486440857,45.755034415012375,653.6500110763428,647.1342302295773,637.4298292688457,625.6693126524011,616.3755060644801,613.1770654090254,14907299.7,
 ADANIPORTS.NS,2023-03-28,0.6238839001919602,38.419242910051054,642.6954680468373,642.0166868185759,634.5891966975694,624.4038503685448,615.9205460317985,612.9802789314637,15476111.6,
 ADANIPORTS.NS,2023-03-29,0.9635609792557875,49.07211894284986,641.5962964772418,641.5055761133841,634.72215332444,624.8840924879769,616.3310307522394,613.2157987870119,15060956.3,
 ADANIPORTS.NS,2023-03-31,0.926344857128955,48.088215030697526,639.8333379203001,640.5907616658296,634.5400804915124,625.1592270733137,616.6393276564339,613.4017114798183,14601243.5,
 ADANIPORTS.NS,2023-04-03,0.8942389956247673,47.20835109456845,637.6454560789672,639.3725927255572,634.1052358012838,625.2627863172218,616.8603308274544,613.5449779107951,13850828.25,
 ADANIPORTS.NS,2023-04-05,0.9757154663097032,49.38542431578834,637.4826458827913,639.1228219897898,634.2758657495882,625.7132652851739,617.2541856625543,613.7758736529762,12040298.2,
 ADANIPORTS.NS,2023-04-06,1.0232635278965991,50.57490108371558,638.2312512833633,639.3587413798991,634.7483889648366,626.3362735322627,617.7362805125223,614.0527303886275,10523230.0,
 ADANIPORTS.NS,2023-04-10,1.1330660476152892,53.1191262868783,640.7346601409336,640.5626707722897,635.8613961283957,627.3426941780564,618.4147700073238,614.43031516088,9724332.1,
 ADANIPORTS.NS,2023-04-11,1.1552377969974426,53.60140763153169,643.1374514256786,641.8376556708366,637.0284036173399,628.3861184144868,619.1184381696943,614.8235459772596,9062201.2,
 ADANIPORTS.NS,2023-04-12,1.2017674180689308,54.5819421346032,645.7942784391915,643.3531170355188,638.365280803318,629.537643182546,619.8834195920765,615.2506748730083,8668829.25,
 ADANIPORTS.NS,2023-04-13,1.2531953811328602,55.618584683179115,648.6771413437135,645.0956796429991,639.8675223265919,630.7969522504486,620.7104810737,615.7123599430686,8349495.35,
 ADANIPORTS.NS,2023-04-17,1.296508033739956,56.455628053194324,651.5903905915895,646.9627589348117,641.4696184479106,632.1264840134519,621.5815608981223,616.1997992690782,7578689.75,18638842.42
 ADANIPORTS.NS,2023-04-18,1.185049178618529,54.23443967369934,652.8557719009311,648.0663045403504,642.5715777604951,633.1626998479427,622.3136089554459,616.6211941797636,6951188.8,18032689.72
 ADANIPORTS.NS,2023-04-19,1.1823799272466817,54.17846418420771,653.8638178124095,649.0504683378467,643.5927678671769,634.1523988505356,623.028191439775,617.0369039333387,6435754.3,17155206.24
 ADANIPORTS.NS,2023-04-20,1.3069290113889735,56.6523289159248,656.0885737712327,650.674230932903,645.0448457845164,635.4052449970219,623.8810980565307,617.5250937010263,6304930.05,14945045.28
 ADANIPORTS.NS,2023-04-21,1.2119283337089923,54.79057866566653,657.0906468284518,651.7147780427158,646.1129186749307,636.4324893338421,624.6280065224595,617.9636497396822,6141542.3,13191440.24
 ADANIPORTS.NS,2023-04-24,1.3806687651186478,57.994996420673324,659.6741633674549,653.5800361141685,647.7378908760945,637.7998422145921,625.5522041713805,618.4943595710581,6058849.85,12491305.42
 ADANIPORTS.NS,2023-04-25,1.383479329233636,58.04452810918517,661.8152267928323,655.281938599203,649.2677051555098,639.1194567240996,626.4610716572349,619.021281487834,6076673.35,11654574.5
 ADANIPORTS.NS,2023-04-26,1.217656337151438,54.90735046510895,662.3397332317775,656.1788979904248,650.2633378685113,640.122615762646,627.2182784007953,619.4757962213585,6020776.4,11099804.5
 ADANIPORTS.NS,2023-04-27,1.112361915319666,52.659627464990116,661.8688726441816,656.5190029437177,650.8753805866718,640.8923171052874,627.8624709077103,619.8765345674146,5877019.75,10713875.76
 ADANIPORTS.NS,2023-04-28,1.5177827587667492,60.282514584784266,665.4018026712337,658.8790967388845,652.8382584709491,642.4769316420593,628.9206395589035,620.487713206475,5904039.35,10586577.24
 ADANIPORTS.NS,2023-05-02,1.5218350460789163,60.34633583370754,668.3287476401002,661.0334684780385,654.6874030857266,644.0072480482531,629.9618150131827,621.0948006372563,5189162.7,10307268.12
 ADANIPORTS.NS,2023-05-03,1.209196370872758,54.73467125039033,668.5689797808205,661.8540928528979,655.6527334940064,645.0128471214222,630.7477201498338,621.5779371922494,4618590.6,10060654.08
 ADANIPORTS.NS,2023-05-04,1.3977620598825637,58.29444394290827,670.6018925479441,663.5584649621458,657.2073958492318,646.3750884107782,631.7180623250846,622.1567636878489,4401485.65,9977952.4
 ADANIPORTS.NS,2023-05-05,1.4812027107984924,59.69696487723959,673.0197347054201,665.4957563385187,658.9295009179306,647.846654528554,632.7513685050643,622.7711244910948,4357561.05,9883629.84
 ADANIPORTS.NS,2023-05-08,1.5071848729780741,60.11462853107501,675.2161421382414,667.3628248382729,660.6179186384471,649.3075690798239,633.7879745858736,623.3913120641779,4209993.05,9779437.58
 ADANIPORTS.NS,2023-05-09,1.6331041210939998,62.02201075191357,677.9950253858337,669.5663653298659,662.5457948553214,650.922958527674,634.9109849901138,624.0590602028427,4056756.55,9669880.58
 ADANIPORTS.NS,2023-05-10,1.6456601147087422,62.20224984908582,680.3595662247731,671.6076638698787,664.3815500259459,652.4946072128633,636.021658554666,624.7251392057995,3933754.05,9551727.56
 ADANIPORTS.NS,2023-05-11,2.1270372628616805,68.02084798040242,685.5305519644451,675.149789957792,667.2472556883345,654.7026613532596,637.4628135890879,625.5617048633832,4042784.9,9451430.6
 ADANIPORTS.NS,2023-05-12,1.6931093986090064,62.86819983931952,688.1613606981823,677.5164766284785,669.3603359665065,656.4790275747005,638.7011737160366,626.3023844169815,4030492.5,9317705.76
 ADANIPORTS.NS,2023-05-15,1.4741320032334093,59.58178469487021,689.2320201699616,679.0910967393822,670.9532167295041,657.9523985636522,639.7971898363719,626.9764899232102,3995996.4,9197409.54
 ADANIPORTS.NS,2023-05-16,1.2653140695195626,55.856010720311104,688.8261983208777,679.8443256213459,671.9884930695362,659.0915201886071,640.7318989485229,627.5737387796958,3929623.1,9055797.04
 ADANIPORTS.NS,2023-05-17,1.2028466371159963,54.60419335822594,688.0577941872522,680.2972446655926,672.8021371028524,660.0918517728161,641.6005737334222,628.1411640215489,3896150.2,8594499.46
 ADANIPORTS.NS,2023-05-18,0.8380469615986169,45.59442599169157,683.8563792817574,678.835603479063,672.2955483998962,660.2823678682755,642.0629388517115,628.5074212174243,3982243.4,8309384.34
 ADANIPORTS.NS,2023-05-19,1.2228313393786125,55.01233124238982,684.6279422461538,679.7179246320987,673.3151888635118,661.3732544454388,642.9745633414981,629.1003819574096,4048786.4,8014579.96
 ADANIPORTS.NS,2023-05-22,1.967469895283032,66.3012588067175,692.8228640572224,684.478123448759,676.9529194018035,664.0527351419718,644.6918989625977,630.1013733031771,5459859.2,7762002.0
 ADANIPORTS.NS,2023-05-23,2.0513238036017523,67.22733920209943,700.318704736449,689.1992533863028,680.6366012334915,666.7977254420109,646.4613660681497,631.1356878752148,7266876.7,7803244.44
 ADANIPORTS.NS,2023-05-24,1.5446679539137491,60.70214196465278,703.5789402389129,691.9659911590359,683.0632721216534,668.8154616991869,647.8829231757111,632.0024969510833,7666625.4,7654775.98
 ADANIPORTS.NS,2023-05-25,1.6498851661694058,62.262515645326246,707.3827692863832,695.0644681915087,685.7366094041274,670.9991690835325,649.4000930138159,632.9228701157492,7870856.55,7463108.38
 ADANIPORTS.NS,2023-05-26,1.6924896008807504,62.85965228341509,710.9222613408476,698.0916593719304,688.3890846416637,673.1893967895093,650.9337540548479,633.8574681801292,7936359.0,7310487.88
 ADANIPORTS.NS,2023-05-29,1.9004241924483327,65.52228454707962,715.7545774606936,701.8448346698417,691.5575307938145,675.7113812291364,652.6479371428707,634.8887371534613,7843362.05,7202667.6
 ADANIPORTS.NS,2023-05-30,1.7718901271496252,63.923533973970514,719.0810157029254,704.9119921101395,694.2989796324697,677.9991697218356,654.2598589379221,635.8754162643022,7804497.55,6935436.84
 ADANIPORTS.NS,2023-05-31,1.873228021928702,65.195940163192,722.6753720452912,708.1441810125965,697.1732374359193,680.3854758341533,655.9349107527343,636.9000387451146,8204679.45,6898126.68
 ADANIPORTS.NS,2023-06-01,1.6223967756551207,61.866945182230005,724.379847635778,710.4209245154891,699.4233503621806,682.4115351266558,657.4421400010557,637.8468044072822,8137026.9,6713717.16
 ADANIPORTS.NS,2023-06-02,1.718885768208211,63.2202275030107,726.6016890812615,712.9141674745794,701.8218423121004,684.536572007412,659.0096218938256,638.8294230259753,8155065.95,6672288.72
 ADANIPORTS.NS,2023-06-05,1.7691289708052982,63.88756137605295,728.8195615742991,715.3794836953784,704.2075291173178,686.6645490970418,660.5896291393532,639.8241550137067,8229820.45,6670603.28
 ADANIPORTS.NS,2023-06-06,1.9314531638112729,65.88722575052608,731.8341911815287,718.2385828114436,706.8651094590433,688.9679010702582,662.2690429071693,640.8746611768943,8302978.3,6680232.12
 ADANIPORTS.NS,2023-06-07,1.8505772537788336,64.91938611120389,734.0007018757962,720.6682415913061,709.2447798165244,691.1162186753461,663.8825272060373,641.8982963890645,8319711.25,6633662.48
 ADANIPORTS.NS,2023-06-08,1.541030387644837,60.64588582402379,734.4369423372991,722.1665066220448,710.9967310808818,692.8920541945115,665.3185172497606,642.8386120908058,8127827.35,6586670.18
 ADANIPORTS.NS,2023-06-09,1.488145094720939,59.809417781877535,734.5302277681595,723.3839833444245,712.5421040567625,694.541385881277,666.697358734063,643.7551434352458,7993318.2,6491919.6
 ADANIPORTS.NS,2023-06-12,1.6703837717272063,62.55219902893586,735.90654555321,725.1664587959971,714.4490635102577,696.4064286147932,668.1904798598426,644.7336989790338,8091073.15,6470918.92
 ADANIPORTS.NS,2023-06-13,1.4958791769343098,59.93395797194395,736.2598964682513,726.3744127759915,715.9587997732049,698.0316657509165,669.5698758148148,645.6602290945254,8202703.15,6146433.66
 ADANIPORTS.NS,2023-06-14,1.5355871407058561,60.56140276363682,736.8217290351033,727.610180662653,717.4679078901554,699.6519916267997,670.9516599686986,646.5924653780221,8282980.6,5883309.18
 ADANIPORTS.NS,2023-06-15,1.5398640789611475,60.62781436678222,737.3086873923572,728.742544409067,718.8893331875648,701.2146586218272,672.3090528406054,647.5169184588378,8385156.8,5822949.66
 ADANIPORTS.NS,2023-06-16,1.7824045172754401,64.05986283478254,739.1434759417582,730.5194472666856,720.7287326215325,703.025849437209,673.796002772753,648.5107802096361,8408156.75,5837511.36
 ADANIPORTS.NS,2023-06-19,1.283701229154145,56.2114348745003,738.5083029367225,731.0080736616738,721.6913966081473,704.305228848066,675.020834884462,649.3778373658992,7160771.4,5810191.28
 ADANIPORTS.NS,2023-06-20,1.3388345099652728,57.24366150152077,738.3795183651309,731.654922626559,722.7306605555552,705.6187488066896,676.2639864272047,650.2576597582083,5523562.9,5803377.6
 ADANIPORTS.NS,2023-06-21,1.6605665354751376,62.41402022214735,740.3923354272946,733.3496930627945,724.4544896943602,707.3376218812128,677.7132146604687,651.2446483397887,5348735.35,5904537.28
 ADANIPORTS.NS,2023-06-22,1.489961428559396,59.8387353101062,741.3391790925024,734.5163866364271,725.8187145905911,708.8381063402217,679.0575069560225,652.1835073173623,5478889.25,6029783.6
 ADANIPORTS.NS,2023-06-23,0.7843978695937386,43.95868673460845,736.4229624925872,732.5910153180025,725.0755709262284,709.0522977697412,679.7553778636848,652.8015817499554,6023435.9,6252330.54
 ADANIPORTS.NS,2023-06-26,0.9489579838162169,48.69053061667757,734.2369737510372,731.8109209461987,725.0319872802822,709.654169402852,680.6394302706229,653.5140040650211,6093123.7,6300118.94
 ADANIPORTS.NS,2023-06-27,0.8845472836900282,46.93685806375974,731.693887614485,730.7098808560845,724.723471971877,710.0696921713676,681.4237979880364,654.1780438255682,6200588.2,6384196.22
 ADANIPORTS.NS,2023-06-28,1.5230357823047682,60.365207381779186,736.2040898663968,733.1660826793145,726.7735705543365,711.8904885568041,682.9104554536198,655.1961727427268,6413639.3,6683106.88
 ADANIPORTS.NS,2023-06-30,1.147551973500173,53.435352795203514,736.75789170887,733.7455033765227,727.5785014863148,712.9634105741844,684.0260899990926,656.032529232849,6556514.9,6762021.4
 ADANIPORTS.NS,2023-07-03,1.1157816310400008,52.73614321396412,736.8746431098141,734.0935529991455,728.2121481268148,713.9217091561404,685.0829995914683,656.8421560505726,6419215.75,6718003.0
 ADANIPORTS.NS,2023-07-04,1.1850819831153256,54.23512674914489,737.7519829456717,734.8179776856108,729.0823329061835,715.0110543738224,686.2041285541526,657.6865128282489,6324063.15,6743611.62
 ADANIPORTS.NS,2023-07-05,1.2033057080551097,54.61365182579613,738.6607133191858,735.5734083822192,729.9641178799782,716.0988561630843,687.323848780803,658.5329156856792,6160078.65,6720723.64
 ADANIPORTS.NS,2023-07-06,1.1454964924724755,53.39074179293589,738.9133086780554,735.9997492784811,730.6148191646872,717.0381162270014,688.36793074144,659.3440308310254,6151110.6,6663437.38
 ADANIPORTS.NS,2023-07-07,0.812923424911976,44.8404722307257,735.2381638651418,734.3521552716763,729.8461219416128,717.1032886183751,688.9685660179863,659.9346376108862,6256461.35,6680944.16
 ADANIPORTS.NS,2023-07-10,0.8334254749185454,45.45728671930734,732.4857659961955,732.9948048254155,729.2173383057627,717.2208057543579,689.5850295737873,660.53329769024,6446476.9,6719702.46
 ADANIPORTS.NS,2023-07-11,0.9879842033471409,49.69778943332074,732.0156311630803,732.700063833858,729.2613825708144,717.7180300155228,690.3833463032977,661.2235138765467,6353709.65,6650787.04
 ADANIPORTS.NS,2023-07-12,0.900778703529129,47.38998295049684,730.5946095347077,731.8905351074936,728.9348425473445,717.972225395582,691.0529832518865,661.8501457007306,6239359.2,6566512.26
 ADANIPORTS.NS,2023-07-13,0.8066181889190082,44.64796124972311,728.1592282024029,730.491437688402,728.1777567189373,717.9419425254428,691.5707462014934,662.4008906410919,6113226.35,6481163.48
 ADANIPORTS.NS,2023-07-14,0.949746509830643,48.71128144310098,727.7848186357728,730.073203202453,728.04370632326,718.2618653905602,692.254493318017,663.0347123818366,5892936.9,6419530.16
 ADANIPORTS.NS,2023-07-17,1.0354756188453473,50.87143315588991,728.378485755263,730.1662303063116,728.2376599664672,718.7633603867331,693.0227209313824,663.7114812914001,5687118.35,6369334.28
 ADANIPORTS.NS,2023-07-18,0.9823428642454043,49.55463971260801,728.3369473295902,729.974210697526,728.2320060598604,719.1314648583931,693.7183110993562,664.352660824959,5647525.6,6385204.3
 ADANIPORTS.NS,2023-07-19,1.0442724229244227,51.082840584942424,728.8938704358578,730.1100024800533,728.4363943407767,719.6125848409683,694.4644836402415,665.0197987711192,5361849.05,6325414.6
 ADANIPORTS.NS,2023-07-20,1.0658192614786655,51.593054695200046,729.5404416669802,730.3328605492893,728.6953374289222,720.1160133651276,695.2166723247324,665.6907461684915,4967392.85,6317992.8
 ADANIPORTS.NS,2023-07-21,0.9792547890768014,49.47593379493918,729.3421817651713,730.1535416595505,728.6795099952519,720.4428368491239,695.8747582629958,666.3152164773327,4538898.45,6228229.02
 ADANIPORTS.NS,2023-07-24,1.1290403111685388,53.03048069338138,730.4254192247708,730.6436793865427,729.1066375951046,721.0254702194707,696.6554558774507,667.0016321123142,3864922.15,6186102.4
 ADANIPORTS.NS,2023-07-25,1.4575438746049554,59.30896655260131,733.8480702748125,732.4157099211577,730.4062093631625,722.1323145245894,697.6969319986893,667.8200238325896,3740625.6,6197970.62
 ADANIPORTS.NS,2023-07-26,1.5437686786740452,60.688249352875275,737.2666073910397,734.3427874919105,731.8412942051561,723.3290874614316,698.7851120465184,668.6641034403655,3687290.0,6287262.98
 ADANIPORTS.NS,2023-07-27,1.39516555600947,58.249232605612576,739.3544969563051,735.7149029688715,732.9321784499848,724.3259859923559,699.7745157683695,669.4609780329987,2903924.6,6286216.64
 ADANIPORTS.NS,2023-07-28,1.5799003222015986,61.23881254657799,742.3264088200734,737.618246705839,734.4010709504395,725.5563399615588,700.8819513414122,670.3190778755264,2735320.75,6263252.34
 ADANIPORTS.NS,2023-07-31,2.2139463173967258,68.88560351530722,748.7852391411395,741.449839932515,737.2042260882135,727.6070707703581,702.406070633383,671.3890370567245,2887642.15,6253545.3
 ADANIPORTS.NS,2023-08-01,1.598126561402476,61.51072796622359,751.79700940383,743.7260433280791,739.0200808945184,729.0871846846945,703.6524845928395,672.323971768458,2854017.15,5701274.8
 ADANIPORTS.NS,2023-08-02,1.4615329632578464,59.3749092566895,753.5521008225937,745.4140403641698,740.4671732372612,730.3563151757666,704.7969900901503,673.2107980414787,2894252.3,4971673.88
 ADANIPORTS.NS,2023-08-03,1.7423923575852458,63.53548764697811,757.151714415929,748.0746056233857,742.5886443565307,732.0423410742046,706.154474951453,674.2072077682893,3003547.25,4798206.12
 ADANIPORTS.NS,2023-08-04,1.7906856922793875,64.16651281201015,760.442311794851,750.6627384211585,744.6958285915933,733.7367590712946,707.5227031702361,675.2126086860178,2929042.0,4704218.34
 ADANIPORTS.NS,2023-08-07,2.232750436291717,69.0665883523289,766.0709868165259,754.5424799442922,747.7090025156236,735.9980635945404,709.1836402245693,676.3687023748541,2881026.05,4697569.28
 ADANIPORTS.NS,2023-08-08,1.8418361030545665,64.81148230451632,769.3671732511632,757.3670068264578,750.0632612053919,737.8883360891479,710.6691129370934,677.4416507313932,3344888.35,4851397.56
 ADANIPORTS.NS,2023-08-09,2.0225284039007416,66.91511653920459,773.3185918574857,760.5796705178368,752.7107911654272,739.9750670498063,712.2618032865754,678.5725793369111,3627803.25,4895834.54
 ADANIPORTS.NS,2023-08-10,2.3524903531205017,70.17142796341832,778.6788456639371,764.6006531154684,755.9423522381719,742.4387894318911,714.0546386233357,679.8086729533893,3962125.35,4784141.84
 ADANIPORTS.NS,2023-08-11,2.233766482290762,69.07630759746104,782.7463260510337,768.0720183228493,758.8525222739653,744.7372677989922,715.7773188049125,681.0150541955742,4311979.9,4889511.36
 ADANIPORTS.NS,2023-08-14,1.5602321804107382,60.941042470625845,783.5469984806753,769.8889712839173,760.6781675733264,746.4005131564459,717.1906397080639,682.0711235509821,5069857.7,5135250.98
 ADANIPORTS.NS,2023-08-16,1.2401090531762782,55.35931616444798,782.1929943179956,770.4804955031573,761.6731229289787,747.5651979576024,718.357161210596,683.0067340189916,5420704.3,5261557.84
 ADANIPORTS.NS,2023-08-17,1.9109838279503528,65.64735295337906,787.1851816081895,774.2109268280053,764.7684068957584,749.9998970343263,720.1649406799716,684.2668662617286,6069295.15,5431941.34
 ADANIPORTS.NS,2023-08-18,2.47626210585991,71.23346946956885,796.0424257547118,780.0860789790584,769.3575435098426,753.3685294805905,722.4567245162901,685.7756539050355,7123240.3,5839404.42
 ADANIPORTS.NS,2023-08-21,2.992259713387608,74.95152941461677,807.3347164200482,787.5207404490587,775.0860906649535,757.4776077132757,725.1437205538698,687.4908217707971,7920295.4,6145216.24
 ADANIPORTS.NS,2023-08-22,2.742277280195729,73.27830288546396,815.9102225254939,793.8997175491484,780.2095686865695,761.2824074107943,727.7052310379515,689.1526046387494,8226210.4,6279259.28
 ADANIPORTS.NS,2023-08-23,1.6037735316499586,61.59420211302631,817.6901842857734,796.9283170403753,783.1444360104703,763.808587991039,729.6457217541708,690.5112853110707,8303139.6,6282797.2
 ADANIPORTS.NS,2023-08-24,1.524488850139368,60.388020729630334,818.5374190676214,799.349427378048,785.6738256605004,766.104328681035,731.4814495528196,691.8231130749997,8244360.55,6303925.94
 ADANIPORTS.NS,2023-08-25,1.2192978405868242,54.94070323902171,816.3669747982243,800.0399557787994,787.0238998492383,767.692393265541,732.9689451178318,692.9651714084418,8354318.75,6314751.9
 ADANIPORTS.NS,2023-08-28,1.2309334529660225,55.1757136157288,814.7457088725528,800.745675438631,788.3417135497411,769.2515155769721,734.4438177334595,694.1043240532039,8444822.25,6287118.52
 ADANIPORTS.NS,2023-08-29,1.4682683004097572,59.485765796449684,816.3464868580828,802.9175147104727,790.6132151138204,771.3808674285798,736.2082963484992,695.3923406078284,8448830.6,6269814.84
 ADANIPORTS.NS,2023-08-30,1.3633013920140131,57.68631104863876,816.7744005578916,804.420609710145,792.4252665391889,773.2365201649897,737.8417956724304,696.6192826137907,8748903.95,6336527.82
 ADANIPORTS.NS,2023-08-31,0.9596209497581851,48.96972293935729,812.3063299486442,803.256743281277,792.4107340016303,773.9801865195795,738.9181959998482,697.5703346495444,9097976.1,6401439.16
 ADANIPORTS.NS,2023-09-01,1.0474638718516636,51.15908936182445,809.977906321618,802.8989582068696,792.8681060015252,774.9809635188118,740.1178356830195,698.5845601754196,9486197.25,6453190.88
 ADANIPORTS.NS,2023-09-04,1.0675500634714354,51.63357745635475,808.3546484073181,802.722865786498,793.3959693429088,776.0032781962298,741.3244129525234,699.6041166691265,9974373.7,6502412.12
 ADANIPORTS.NS,2023-09-05,1.1219779327057868,52.87415648451748,807.7356236436297,802.9349749694059,794.1413914631747,777.1384442358691,742.5843258090483,700.6523345351753,10289786.15,6404109.38
 ADANIPORTS.NS,2023-09-06,1.1535390911918828,53.56480854747118,807.610962579873,803.3268809526023,794.9742041296131,778.3114459439906,743.8608735711061,701.7110176521683,10026579.2,6424779.76
 ADANIPORTS.NS,2023-09-07,1.1996680672137652,54.53859539513789,808.0271556406346,803.9528946155986,795.9371602769969,779.5502137271308,745.1685795283925,702.7875251821374,10165593.75,6481836.76
 ADANIPORTS.NS,2023-09-08,1.4628671080237068,59.39691602757909,811.1131273423374,805.9573808426844,797.81218219461,781.3325582868512,746.749399735751,704.0035697076884,10346518.35,6357293.46
 ADANIPORTS.NS,2023-09-11,2.541274524079333,71.76157925062356,824.083470045009,813.2423933535746,803.2726873567018,785.2979486366621,749.4365405767664,705.7791562002192,10926415.3,6637471.52
 ADANIPORTS.NS,2023-09-12,1.7181224123747758,63.209898294230335,830.3864754913709,817.5764511294246,806.8518688175598,788.1784212391459,751.6011635356423,707.3012541484757,10436187.45,6742039.66
 ADANIPORTS.NS,2023-09-13,1.5161652912103292,60.256982977498325,833.8980276214909,820.6358378987205,809.6162651652676,790.5910326496513,753.5437149944817,708.7181572137349,10221137.85,6820387.72
 ADANIPORTS.NS,2023-09-14,1.5175637050594308,60.279058758658365,836.789293107214,823.413375983887,812.2087633993128,792.9129524591932,755.4497798023725,710.1219565229811,9832296.9,6900828.64
 ADANIPORTS.NS,2023-09-15,1.4282777058584095,58.818548735697654,838.4003351630046,825.531152024856,814.3662641099419,794.9810729280116,757.2359232600298,711.4704945119472,8907848.85,6942099.72
 ADANIPORTS.NS,2023-09-18,1.1708567767894638,53.935238349582605,837.1002742242764,826.075804212965,815.4555373931714,796.4033837935798,758.7015485420095,712.6623303874502,8176293.95,6913149.28
 ADANIPORTS.NS,2023-09-20,0.9940028823717744,49.84962113943656,833.6365857822204,825.311440744394,815.6229212899326,797.2522702249283,759.8767651608404,713.7109637944703,7925248.3,6870767.84
 ADANIPORTS.NS,2023-09-21,1.1548196429732167,53.59240374195765,833.1753839283508,825.8627297769219,816.621440921933,798.5796312194777,761.2871257633176,714.8790136630422,8009677.7,6945184.42
 ADANIPORTS.NS,2023-09-22,1.0959166803393456,52.28817970769277,832.0616755400995,825.9758019689264,817.2942503974837,799.6961157909872,762.5893606549938,715.9951427588625,7932863.35,6981327.6
 ADANIPORTS.NS,2023-09-25,1.075495574847832,51.81873610723952,830.8959207899109,825.9447755351298,817.8333325921017,800.713916129147,763.838086670025,717.0862361086655,7830539.35,7001677.1
 ADANIPORTS.NS,2023-09-26,1.0130537488264177,50.32422752830192,829.1602943891885,825.5071755399686,818.0602127852525,801.5231733627467,764.9769359554886,718.123686252718,7655657.85,6992206.9
 ADANIPORTS.NS,2023-09-27,1.1490076190349134,53.46689368886068,829.4402430833417,826.0017314130221,818.8756837156898,802.667363121346,766.2783830099745,719.2438487000247,7482095.7,6987805.78
 ADANIPORTS.NS,2023-09-28,1.0268084970309403,50.66134755874104,828.2874671747227,825.7253737152046,819.1482186750607,803.4686420415262,767.4035630609836,720.277242997397,7305393.05,6999674.8
 ADANIPORTS.NS,2023-09-29,1.057702798540033,51.402116928182586,827.7170230364209,825.6705785436673,819.5354319485447,804.3188923306452,768.547057345203,721.3207532602495,6878871.6,7008248.18
 ADANIPORTS.NS,2023-10-03,1.1591357064545704,53.685171478079084,828.3866596505375,826.2162400551334,820.3008895269652,805.3808975103871,769.7916705544874,722.4160693911332,6406516.15,7028840.2
 ADANIPORTS.NS,2023-10-04,1.036007267016026,50.884261750912074,827.6981716387919,826.0623101056862,820.5782499178666,806.1345868466832,770.8769835254072,723.4328246766537,5985241.1,7080949.18
 ADANIPORTS.NS,2023-10-05,1.0461015273220782,51.1265698868427,827.2439608330172,825.9801864962905,820.8764281300707,806.8822505863047,771.9526870636572,724.4454335078018,5565245.7,7084238.8
 ADANIPORTS.NS,2023-10-06,1.1466495314726437,53.415777222191444,827.8814224997413,826.4344544490247,821.5134327668404,807.8182407593908,773.1169902901195,725.5031903883212,5322618.7,7057577.0
 ADANIPORTS.NS,2023-10-09,0.6391318940094761,38.99209675226911,821.0029798257826,822.9692671484479,819.4835330911068,807.1214465254136,773.452297171364,726.1454470789148,5132935.85,7060095.1
 ADANIPORTS.NS,2023-10-10,0.9840341735455261,49.59764235245146,820.7297107665494,822.6388607533576,819.4845954723257,807.6068799950052,774.3641328709409,727.0743481030053,4928341.1,7167060.06
 ADANIPORTS.NS,2023-10-11,0.92952002272726,48.17363965020895,819.6606680064381,821.8970621659842,819.1855877377201,807.8909229593555,775.1658327266834,727.9477374311937,4060501.7,7167543.9
 ADANIPORTS.NS,2023-10-12,0.9308034980857544,48.2080905182001,818.8041851338186,821.2354383603696,818.9123248002563,808.1677499886762,775.9536382609477,728.8134317075702,3786837.15,7101717.66
 ADANIPORTS.NS,2023-10-13,0.915621984251829,47.797633968449,817.8852423822152,820.5225394689058,818.5792715873366,808.3866617538262,776.7020810676617,729.6585716905795,3617864.75,7125926.76
 ADANIPORTS.NS,2023-10-16,0.8185717566421541,45.0117931092024,815.6606572970965,819.1061094636827,817.7451266084157,808.2793426424629,777.2753076685805,730.4147055485246,3439363.2,7118873.0
 ADANIPORTS.NS,2023-10-17,0.8122754497051929,44.82075005967375,813.740533349613,817.7721919515164,816.9293104134172,808.1546615814227,777.8262911916964,731.1578425638223,3346801.25,7079401.32
 ADANIPORTS.NS,2023-10-18,0.7398532795190773,42.52388912492577,810.9877046653082,815.9462665833661,815.7467726826121,807.7799680129723,778.2376512787112,731.8289085640424,3320337.5,7069667.48
 ADANIPORTS.NS,2023-10-19,0.6819307335809117,40.54451946002843,807.6899357417863,813.7466198217062,814.2695599666977,807.1944781138728,778.52700423529,732.4360833602801,3312641.95,7043414.2
